temperature,humidity,pressure,wind_speed,rainfall,weather
34.2,72.6,1005.6,33.8,15.6,Rainy
38.6,62.0,1011.6,2.7,0.0,Sunny
36.2,55.8,996.8,8.6,4.6,Cloudy
21.2,40.7,1003.3,16.8,0.0,Sunny
26.3,70.4,995.4,23.1,6.2,Cloudy
18.2,65.2,1013.7,9.0,0.0,Sunny
38.9,41.6,1011.0,32.7,0.0,Sunny
30.2,73.6,996.6,23.2,7.6,Cloudy
20.7,81.5,1019.1,31.0,0.0,Cloudy
31.8,83.3,995.6,12.9,13.0,Rainy
30.5,92.0,1009.7,29.4,8.4,Rainy
24.0,60.8,1014.4,14.5,0.0,Sunny
17.8,95.0,1014.7,10.3,0.0,Cloudy
31.8,89.5,995.9,32.1,20.6,Rainy
28.0,53.7,1017.7,5.0,0.0,Sunny
34.3,45.0,1018.0,33.1,0.0,Sunny
28.0,62.4,1009.0,17.1,0.0,Sunny
36.3,60.3,1007.1,34.8,5.3,Cloudy
28.8,71.3,996.1,19.8,10.2,Rainy
29.0,71.8,1009.0,27.0,7.7,Cloudy
36.9,82.2,1005.2,2.2,14.9,Rainy
25.1,67.1,1014.3,18.4,5.4,Cloudy
18.4,41.6,1005.1,26.3,0.0,Sunny
15.7,89.1,1012.1,27.8,3.4,Cloudy
33.9,54.5,997.5,7.2,0.0,Sunny
30.5,96.2,998.3,15.8,19.7,Rainy
32.6,42.4,998.5,15.8,1.1,Sunny
20.3,95.4,996.1,5.4,21.3,Rainy
18.4,40.7,1008.5,16.6,0.0,Sunny
15.4,49.6,1014.8,28.6,0.0,Sunny
23.8,37.9,1010.3,11.9,0.0,Sunny
29.7,79.4,1009.4,16.3,0.0,Cloudy
24.8,88.6,1012.0,33.7,8.9,Rainy
25.9,62.3,1003.5,3.0,0.0,Sunny
37.6,93.5,1004.0,21.5,8.2,Rainy
23.7,72.2,1002.9,26.5,2.9,Cloudy
27.8,74.7,1012.8,27.1,2.7,Cloudy
34.6,88.3,999.0,25.6,18.2,Rainy
24.9,53.7,995.3,26.0,4.0,Cloudy
30.6,57.3,1009.9,3.9,0.0,Sunny
36.6,92.1,1018.6,19.6,7.2,Cloudy
38.7,91.8,1010.2,27.8,11.5,Rainy
18.7,96.5,1014.6,5.1,6.5,Cloudy
38.2,91.8,1011.8,2.4,6.2,Cloudy
27.3,43.0,1007.4,28.9,0.0,Sunny
21.5,86.9,1013.0,25.5,0.0,Cloudy
26.5,60.8,1015.6,15.6,0.0,Sunny
39.5,97.4,1000.6,33.0,22.3,Rainy
27.3,64.8,1003.4,27.3,0.0,Sunny
23.2,69.9,1000.6,33.9,14.1,Rainy
30.8,68.4,1006.3,32.7,1.2,Sunny
21.0,55.3,1017.1,17.9,0.0,Sunny
16.9,39.7,1003.6,26.9,0.0,Sunny
18.2,91.4,1004.4,24.1,14.8,Rainy
18.2,85.6,1016.5,28.8,8.9,Rainy
18.8,43.8,1007.9,28.0,0.0,Sunny
18.5,83.9,1008.4,7.1,12.0,Rainy
31.0,74.4,1016.5,9.7,0.0,Cloudy
19.5,60.8,1007.3,10.8,1.4,Sunny
23.6,51.0,1012.0,29.0,0.0,Sunny
37.4,89.2,997.1,28.8,14.4,Rainy
26.8,79.1,999.5,18.3,12.2,Rainy
31.7,69.5,1005.1,21.2,1.6,Sunny
19.3,73.4,1007.4,29.3,4.2,Cloudy
19.8,40.7,1019.1,12.3,0.0,Sunny
16.0,64.9,1019.3,3.7,0.0,Sunny
19.2,47.2,1016.3,17.9,0.0,Sunny
22.0,48.1,1002.9,32.2,0.0,Sunny
19.4,76.7,1019.1,28.1,0.0,Cloudy
17.2,92.4,1012.2,14.1,12.8,Rainy
18.0,60.4,1004.8,4.1,0.0,Sunny
26.5,48.1,1012.5,23.0,0.0,Sunny
20.2,75.9,995.4,29.5,15.9,Rainy
24.1,89.9,998.7,23.9,14.8,Rainy
27.6,82.1,1015.7,16.0,0.0,Cloudy
32.3,89.7,1011.1,6.1,10.5,Rainy
16.0,68.8,1004.1,32.1,1.3,Sunny
35.0,82.4,1007.5,11.1,4.2,Cloudy
30.7,43.8,1017.6,9.4,0.0,Sunny
17.0,56.9,1010.8,28.9,0.0,Sunny
36.8,59.5,1005.0,34.4,4.6,Cloudy
38.0,67.2,998.0,23.8,7.5,Cloudy
16.5,93.5,1002.3,22.6,15.6,Rainy
21.9,90.1,1019.5,12.5,5.1,Cloudy
35.2,43.5,1005.9,2.7,0.0,Sunny
33.7,45.9,1006.8,8.3,0.0,Sunny
19.6,57.5,1007.5,21.3,0.0,Sunny
20.2,53.3,1017.1,7.0,0.0,Sunny
24.3,73.7,1010.1,31.2,2.9,Cloudy
27.1,91.9,1012.3,8.2,1.3,Cloudy
30.5,95.6,1004.7,19.2,15.3,Rainy
24.2,76.2,995.7,18.9,11.9,Rainy
26.6,87.8,1018.3,21.9,0.0,Cloudy
33.7,68.1,1018.7,12.8,0.0,Sunny
15.9,48.1,1018.7,30.8,0.0,Sunny
21.3,68.1,1018.6,16.7,0.0,Sunny
32.8,70.0,1015.4,25.1,1.1,Cloudy
37.4,81.8,1012.1,23.0,0.0,Cloudy
27.8,48.9,1016.1,5.9,0.0,Sunny
28.3,58.2,1010.0,22.5,0.0,Sunny
17.7,57.9,998.4,20.2,0.0,Sunny
26.2,95.4,1004.8,31.7,12.4,Rainy
28.3,63.0,1019.3,31.1,0.0,Sunny
21.1,82.6,1003.8,7.0,5.9,Cloudy
21.7,82.3,1016.7,4.7,0.0,Cloudy
24.4,51.7,997.3,11.7,0.0,Sunny
15.5,71.0,1003.4,34.6,15.9,Rainy
23.1,91.3,1003.8,2.7,15.6,Rainy
20.3,64.9,996.3,24.2,5.9,Cloudy
23.2,94.5,998.0,22.1,19.9,Rainy
18.0,48.5,999.8,23.3,0.0,Sunny
37.3,39.7,1015.9,9.2,0.0,Sunny
29.8,91.2,996.6,9.5,13.7,Rainy
32.0,88.4,1002.5,16.2,10.6,Rainy
34.7,97.5,995.3,5.2,22.1,Rainy
27.5,77.8,1012.4,4.5,5.1,Cloudy
17.2,94.0,1010.5,4.9,11.0,Rainy
28.4,87.1,1011.1,20.9,11.8,Rainy
29.7,88.2,1004.4,15.1,9.9,Rainy
33.6,70.9,1000.2,11.7,3.3,Cloudy
25.8,59.1,1013.0,12.4,0.0,Sunny
18.2,93.9,1015.3,8.8,5.5,Cloudy
22.1,62.2,998.5,15.6,5.2,Cloudy
24.1,68.9,1007.2,8.7,0.0,Sunny
31.1,63.1,1001.2,25.0,0.5,Sunny
29.3,70.6,999.2,6.1,10.5,Rainy
23.9,64.6,1013.4,33.3,0.0,Sunny
39.7,38.0,1008.5,5.0,0.0,Sunny
30.1,90.6,1000.4,33.1,13.9,Rainy
20.9,63.0,1002.8,29.5,0.3,Sunny
17.5,72.1,1019.2,24.5,0.0,Cloudy
18.8,43.8,1016.2,32.1,0.0,Sunny
21.1,35.2,1017.0,6.6,0.0,Sunny
19.0,50.5,1006.5,7.8,0.0,Sunny
19.7,79.4,1010.6,10.3,2.1,Cloudy
22.1,41.2,1004.4,10.1,0.0,Sunny
19.3,92.3,996.9,12.3,17.2,Rainy
37.4,48.5,1005.0,21.0,0.0,Sunny
17.0,47.9,1009.8,2.9,0.0,Sunny
28.1,46.4,1002.2,14.6,0.0,Sunny
25.3,35.9,1016.2,10.1,0.0,Sunny
39.6,83.6,998.8,22.0,12.3,Rainy
17.8,90.1,1004.2,34.5,9.7,Rainy
24.9,73.7,998.1,19.1,7.6,Cloudy
39.2,46.9,1005.1,16.0,0.0,Sunny
36.6,53.0,996.0,14.2,1.0,Sunny
35.4,65.0,1001.8,27.9,1.4,Sunny
21.4,95.1,1005.0,4.4,19.9,Rainy
19.3,50.6,1007.0,33.7,0.0,Sunny
31.7,81.1,1008.6,15.8,1.3,Cloudy
38.2,62.7,1001.9,12.4,6.0,Cloudy
28.9,53.8,1008.1,34.1,0.0,Sunny
29.3,63.7,1007.7,32.9,0.0,Sunny
22.0,39.5,1002.9,23.2,0.0,Sunny
34.2,85.3,1015.8,2.6,1.2,Cloudy
19.7,50.3,1008.6,26.7,0.0,Sunny
23.1,80.7,1003.3,13.1,0.0,Cloudy
25.6,39.3,1018.7,14.8,0.0,Sunny
27.7,95.2,1016.1,7.2,9.3,Rainy
21.1,47.2,1019.6,19.3,0.0,Sunny
17.9,90.6,1012.3,26.6,10.3,Rainy
30.3,86.0,1004.5,11.0,10.2,Rainy
22.2,96.0,1002.0,33.0,12.3,Rainy
29.5,65.1,1011.6,8.4,0.0,Sunny
18.9,80.8,1019.5,4.2,0.0,Cloudy
27.0,58.4,1010.7,23.3,0.0,Sunny
28.3,46.6,1017.0,30.0,0.0,Sunny
16.3,62.9,1003.2,33.5,5.0,Cloudy
23.4,45.4,1005.2,27.3,0.0,Sunny
18.4,96.9,1017.7,8.6,9.0,Rainy
16.6,41.1,1013.9,34.3,0.0,Sunny
39.7,72.1,1019.5,32.3,0.0,Cloudy
23.1,74.5,1014.4,7.4,0.0,Cloudy
35.2,68.9,1006.2,20.4,2.1,Cloudy
21.4,76.7,1008.3,20.3,9.4,Rainy
32.0,42.3,1017.5,16.6,0.0,Sunny
34.0,70.0,1008.8,34.5,0.0,Cloudy
29.9,53.1,1001.4,4.0,0.0,Sunny
26.8,94.2,1005.9,22.7,10.9,Rainy
25.3,83.0,1007.9,8.8,0.3,Cloudy
23.7,96.3,997.4,19.4,20.4,Rainy
38.2,37.4,1013.6,27.7,0.0,Sunny
35.8,53.0,997.7,10.1,0.0,Sunny
39.1,47.3,1005.1,15.0,0.0,Sunny
18.1,35.7,1015.1,33.4,0.0,Sunny
33.3,50.3,1006.7,27.1,0.0,Sunny
38.5,77.8,1016.1,20.9,0.0,Cloudy
19.5,49.6,1003.5,9.3,0.0,Sunny
16.7,67.1,1018.9,16.0,0.0,Sunny
33.5,90.9,1000.2,27.5,20.4,Rainy
29.4,78.7,996.0,29.1,17.5,Rainy
36.0,59.9,1016.8,10.1,0.0,Sunny
18.5,58.5,1013.8,23.8,1.1,Sunny
34.9,63.7,1000.8,5.1,0.0,Sunny
20.0,46.2,1019.6,2.8,0.0,Sunny
19.1,74.9,1007.6,20.1,9.8,Rainy
19.1,57.9,1018.8,9.4,0.0,Sunny
35.4,88.7,1007.6,4.6,4.5,Cloudy
31.6,82.7,1006.8,26.1,5.7,Cloudy
28.1,73.5,1006.2,18.4,2.7,Cloudy
24.0,57.9,1003.4,28.3,4.5,Cloudy
36.9,48.2,1008.3,23.9,0.0,Sunny
24.8,83.9,1006.3,26.1,2.2,Cloudy
35.4,65.6,995.9,12.1,8.0,Rainy
26.0,49.2,1001.5,10.7,0.0,Sunny
24.4,47.3,1000.3,21.8,4.5,Cloudy
26.6,45.4,1016.7,8.6,0.0,Sunny
22.5,84.0,1010.0,28.9,6.9,Cloudy
33.7,49.4,1014.1,19.3,0.0,Sunny
27.6,68.2,1018.9,9.5,0.0,Sunny
20.8,63.4,1011.1,22.6,0.0,Sunny
37.5,71.5,1019.6,33.2,0.0,Cloudy
24.6,90.3,1002.8,4.7,9.3,Rainy
28.6,89.7,999.7,5.6,17.1,Rainy
37.7,63.4,1005.1,29.8,0.0,Sunny
30.6,36.0,1006.8,5.6,0.0,Sunny
17.9,61.9,1017.4,3.3,0.0,Sunny
38.5,73.2,1009.0,13.5,0.0,Cloudy
30.7,70.1,1002.3,17.4,5.2,Cloudy
23.4,76.0,1013.6,20.8,0.0,Cloudy
18.5,44.7,1007.6,18.7,0.0,Sunny
34.9,75.7,999.1,32.1,12.6,Rainy
30.5,46.5,1009.4,27.4,0.0,Sunny
28.3,82.3,1017.8,34.5,3.8,Cloudy
37.3,56.4,1016.1,17.7,0.0,Sunny
34.7,79.7,1009.7,4.8,0.9,Cloudy
18.8,38.0,1004.4,33.5,0.0,Sunny
22.8,60.7,997.2,2.1,3.5,Cloudy
21.2,79.4,1006.7,27.6,10.6,Rainy
33.6,49.3,1013.8,3.0,0.0,Sunny
15.8,85.1,1004.0,27.1,14.5,Rainy
29.2,74.7,1000.9,33.0,18.5,Rainy
34.1,72.0,1018.3,14.8,0.0,Cloudy
36.9,57.3,1015.5,10.0,0.0,Sunny
23.6,65.4,1011.0,9.5,0.0,Sunny
35.5,72.6,998.4,18.2,7.8,Cloudy
17.8,64.8,998.6,7.6,0.7,Sunny
36.2,79.0,997.6,24.2,15.9,Rainy
18.2,62.3,1010.4,14.2,0.0,Sunny
24.9,47.7,997.9,12.7,0.0,Sunny
34.9,48.5,1016.1,17.2,0.0,Sunny
18.7,35.4,1019.8,19.9,0.0,Sunny
20.7,54.0,1004.2,6.7,0.0,Sunny
33.1,82.2,1006.3,25.4,11.5,Rainy
33.0,85.0,1012.8,31.1,5.9,Cloudy
31.0,47.8,1018.4,11.2,0.0,Sunny
32.3,95.4,1017.4,8.0,0.3,Cloudy
28.6,66.7,996.4,27.1,14.5,Rainy
21.3,92.8,999.2,8.1,21.8,Rainy
23.6,79.5,1013.9,3.4,1.0,Cloudy
19.5,80.5,1012.2,22.4,6.5,Cloudy
37.7,40.4,998.3,9.9,0.0,Sunny
29.6,48.9,1007.6,7.7,0.0,Sunny
25.0,35.6,1014.5,34.4,0.0,Sunny
26.6,80.1,1000.5,11.6,11.4,Rainy
38.7,56.7,1016.8,31.8,0.0,Sunny
18.8,84.6,996.3,7.9,13.4,Rainy
29.7,56.4,1014.6,29.0,0.0,Sunny
27.6,86.6,1010.4,18.6,11.3,Rainy
30.3,43.2,1002.9,4.6,0.0,Sunny
15.5,45.9,1013.0,26.2,0.0,Sunny
36.8,56.5,1014.6,31.4,0.0,Sunny
38.3,60.7,1018.3,7.4,0.0,Sunny
29.1,57.0,1004.2,25.9,0.0,Sunny
32.4,83.1,1012.2,16.7,0.1,Cloudy
38.1,41.1,1010.1,26.9,0.0,Sunny
32.7,57.1,1008.1,25.6,1.1,Sunny
18.8,87.7,1017.3,2.9,0.0,Cloudy
29.4,39.2,995.1,7.9,0.0,Sunny
30.2,94.4,1002.1,17.5,15.4,Rainy
25.6,97.1,1008.5,32.8,26.6,Rainy
33.4,40.6,999.5,13.3,0.0,Sunny
38.4,53.4,1017.7,22.8,0.0,Sunny
38.1,58.5,1011.2,2.4,0.0,Sunny
26.3,83.9,1006.9,25.5,7.5,Cloudy
17.8,72.5,1015.4,21.9,0.0,Cloudy
39.6,75.6,1006.3,25.6,3.1,Cloudy
36.0,82.7,1009.0,31.9,8.8,Rainy
18.1,42.4,995.1,6.8,0.0,Sunny
38.0,87.5,1004.1,10.6,7.8,Cloudy
36.7,79.5,998.5,34.9,12.3,Rainy
28.0,71.4,1012.2,7.2,0.0,Cloudy
29.8,91.1,1007.0,25.8,2.9,Cloudy
25.0,79.1,1002.5,25.9,4.3,Cloudy
16.4,47.7,1006.7,24.5,0.0,Sunny
23.4,62.1,1000.2,9.5,2.8,Cloudy
35.1,66.1,1018.1,9.1,0.0,Sunny
15.1,38.5,996.3,24.0,0.0,Sunny
23.3,95.1,1016.6,8.1,4.5,Cloudy
25.0,43.1,1007.8,23.8,0.0,Sunny
28.4,78.9,1010.5,18.3,13.8,Rainy
38.0,66.9,1002.6,14.8,10.4,Rainy
23.7,36.6,1019.2,11.9,0.0,Sunny
23.7,93.3,1002.0,33.3,15.9,Rainy
33.4,88.7,1009.7,18.8,2.4,Cloudy
26.3,68.0,1019.8,20.5,0.0,Sunny
20.6,49.4,1017.0,33.3,0.0,Sunny
26.3,42.7,1008.4,23.6,0.0,Sunny
18.5,57.9,1019.8,33.6,0.0,Sunny
19.4,51.1,1012.5,5.5,0.0,Sunny
27.5,66.9,1000.2,29.9,6.6,Cloudy
25.5,95.9,1005.1,13.1,5.6,Cloudy
37.9,71.2,1003.4,28.7,7.6,Cloudy
24.1,91.1,1003.6,30.2,9.9,Rainy
29.5,76.0,1014.0,11.0,2.8,Cloudy
30.8,64.9,1009.6,15.5,0.0,Sunny
15.3,88.8,996.0,26.0,13.4,Rainy
31.6,64.7,1016.9,5.3,0.0,Sunny
19.5,89.7,1002.4,26.9,11.1,Rainy
39.0,53.4,1019.9,5.6,0.0,Sunny
18.7,43.1,1018.9,32.2,0.0,Sunny
25.4,88.9,1018.5,11.1,0.0,Cloudy
17.1,72.0,1015.3,21.0,0.8,Cloudy
39.9,91.0,1000.5,5.9,9.2,Rainy
27.6,94.1,1008.3,10.9,0.0,Cloudy
29.9,38.4,1000.6,15.3,0.0,Sunny
16.7,66.6,1001.5,18.1,9.1,Rainy
33.7,58.6,1010.3,2.0,0.0,Sunny
20.2,74.4,996.0,31.3,8.1,Rainy
37.5,85.0,1019.2,2.3,0.0,Cloudy
20.1,52.7,1018.0,27.5,0.0,Sunny
19.8,70.1,1004.5,17.5,0.8,Cloudy
15.9,79.6,1007.9,19.3,5.9,Cloudy
26.8,43.5,1006.7,8.9,0.0,Sunny
29.1,86.3,1017.1,22.0,0.0,Cloudy
16.6,73.2,1012.2,19.7,0.0,Cloudy
34.4,94.8,1002.0,7.4,18.5,Rainy
26.3,56.4,1006.2,9.9,0.0,Sunny
28.1,41.8,1005.7,4.2,0.0,Sunny
26.0,66.9,1019.0,4.2,0.0,Sunny
25.0,40.4,999.4,2.5,0.0,Sunny
29.0,96.1,997.2,9.3,22.2,Rainy
18.9,37.4,1017.0,24.4,0.0,Sunny
19.5,82.5,1017.4,12.4,0.0,Cloudy
36.5,68.1,1016.8,13.3,5.2,Cloudy
38.7,58.2,1007.8,6.4,0.0,Sunny
24.3,39.1,1011.5,21.0,0.0,Sunny
21.8,74.2,1009.1,13.3,2.4,Cloudy
31.1,71.9,996.7,24.3,6.7,Cloudy
25.2,52.7,1009.9,26.5,0.0,Sunny
15.6,92.3,995.3,21.3,23.2,Rainy
18.9,54.2,1003.1,11.1,0.0,Sunny
32.9,63.3,1018.3,18.8,0.0,Sunny
31.5,69.3,1002.6,10.3,3.8,Cloudy
15.7,41.3,1018.5,31.8,0.0,Sunny
20.5,93.7,1001.3,27.3,20.8,Rainy
20.8,58.6,1002.9,18.3,1.6,Sunny
31.8,40.1,1010.7,33.9,0.0,Sunny
15.5,59.4,1014.0,20.0,0.0,Sunny
17.6,72.8,1007.5,12.8,0.5,Cloudy
35.0,67.4,1017.1,5.2,0.0,Sunny
19.5,78.8,996.0,19.9,13.1,Rainy
31.3,38.5,1018.1,30.4,0.0,Sunny
21.0,52.9,999.9,30.6,0.0,Sunny
17.5,86.6,1017.1,22.0,10.5,Rainy
21.1,40.0,1005.0,15.0,0.0,Sunny
33.1,88.9,1015.8,23.5,2.8,Cloudy
36.4,40.8,1011.8,27.2,0.0,Sunny
35.8,87.6,999.4,15.6,18.6,Rainy
24.9,57.7,1018.0,17.7,0.0,Sunny
31.7,73.6,1001.1,24.5,8.4,Rainy
20.1,44.6,1001.1,30.9,0.0,Sunny
22.3,39.2,1015.4,28.1,0.0,Sunny
37.4,48.6,997.6,2.7,0.0,Sunny
15.3,43.1,1000.6,6.1,0.0,Sunny
17.1,54.7,1007.6,30.1,0.0,Sunny
20.2,67.4,1015.8,29.5,0.0,Sunny
15.7,72.1,998.7,14.8,7.1,Cloudy
19.5,84.8,1008.7,21.3,7.9,Cloudy
29.6,76.3,1012.8,31.9,2.4,Cloudy
25.5,73.4,1016.5,32.1,0.0,Cloudy
37.3,60.9,1018.4,27.8,0.0,Sunny
35.4,64.8,1014.6,8.9,0.0,Sunny
23.5,61.1,1011.3,26.1,0.0,Sunny
21.5,88.1,1005.8,5.3,5.7,Cloudy
24.5,49.5,997.8,31.5,4.1,Cloudy
29.8,35.4,1012.7,6.9,0.0,Sunny
21.7,76.0,1019.8,23.9,3.7,Cloudy
30.6,47.8,1013.4,22.1,0.0,Sunny
25.2,91.1,995.4,27.6,21.2,Rainy
28.8,89.1,1007.4,20.2,9.1,Rainy
25.9,39.8,1010.4,4.0,0.0,Sunny
22.4,41.7,1012.2,25.3,0.0,Sunny
38.7,66.2,1013.0,14.6,0.0,Sunny
34.1,73.4,1009.0,12.6,0.0,Cloudy
18.5,52.3,1000.6,34.7,2.6,Cloudy
36.7,80.2,1018.6,21.5,0.0,Cloudy
27.2,72.5,1012.4,25.5,0.0,Cloudy
37.4,55.5,1000.9,19.4,2.3,Cloudy
35.0,36.6,1003.1,27.4,0.0,Sunny
25.6,82.3,1018.0,26.8,5.4,Cloudy
15.6,48.5,1017.2,23.7,0.0,Sunny
21.7,87.6,1005.1,34.9,22.1,Rainy
28.5,61.5,996.0,17.2,5.6,Cloudy
30.8,71.4,996.2,25.3,17.7,Rainy
21.4,90.0,1002.1,28.3,20.4,Rainy
18.5,89.4,1010.7,14.4,4.8,Cloudy
35.9,58.4,1009.6,17.1,0.0,Sunny
39.6,48.2,1010.8,34.0,0.0,Sunny
28.1,83.8,1012.9,3.1,0.0,Cloudy
19.3,62.3,995.5,13.1,11.8,Rainy
21.8,47.1,997.6,18.0,0.0,Sunny
15.5,92.0,1004.0,2.0,10.0,Rainy
37.9,47.5,998.9,31.7,0.0,Sunny
17.9,36.6,996.9,11.4,0.0,Sunny
29.4,36.3,1011.0,10.5,0.0,Sunny
21.9,74.2,1015.4,29.1,1.0,Cloudy
28.9,76.7,1013.8,11.2,1.2,Cloudy
31.3,54.6,1015.4,23.7,0.0,Sunny
35.7,55.2,1011.6,29.1,0.0,Sunny
20.2,56.4,1013.4,28.2,0.0,Sunny
15.3,77.8,1001.8,27.8,4.3,Cloudy
18.4,38.7,1019.8,4.9,0.0,Sunny
37.5,93.5,999.6,4.6,11.7,Rainy
36.8,49.0,1000.4,12.1,0.0,Sunny
29.9,98.0,1002.2,3.2,17.0,Rainy
30.0,45.8,1019.4,18.5,0.0,Sunny
31.6,83.6,1019.7,15.0,0.0,Cloudy
19.4,49.1,1014.9,20.4,0.0,Sunny
37.9,40.1,1010.7,11.9,0.0,Sunny
25.5,90.1,1008.0,18.0,13.8,Rainy
24.6,89.1,1019.3,13.0,2.7,Cloudy
28.0,60.4,1012.4,8.4,0.0,Sunny
16.2,79.3,1018.6,23.4,0.0,Cloudy
19.2,70.1,1002.9,24.2,8.1,Rainy
33.5,88.7,1003.3,29.4,6.3,Cloudy
17.1,54.8,1016.4,30.9,0.0,Sunny
30.1,68.0,998.7,25.2,2.3,Cloudy
21.1,65.6,1018.6,24.7,0.0,Sunny
24.7,57.3,1007.7,3.9,0.0,Sunny
22.2,91.2,1018.2,5.6,2.4,Cloudy
23.9,45.5,1003.4,28.8,0.0,Sunny
33.0,44.4,1012.9,9.7,0.0,Sunny
22.4,71.3,1007.1,13.7,3.3,Cloudy
29.2,76.4,1010.7,6.8,0.9,Cloudy
26.9,47.3,1007.6,8.4,0.0,Sunny
31.6,59.6,1019.2,27.6,0.0,Sunny
38.4,94.6,1012.3,10.6,0.0,Cloudy
33.3,50.5,1001.3,16.8,0.3,Sunny
20.4,77.1,1017.7,7.0,0.0,Cloudy
15.8,81.6,1002.4,24.4,9.6,Rainy
21.6,63.2,1004.3,26.0,0.0,Sunny
29.9,94.1,997.6,13.9,19.4,Rainy
16.3,81.4,1017.5,27.9,2.2,Cloudy
27.4,63.8,1002.2,9.9,0.0,Sunny
29.9,70.9,1001.5,24.8,7.6,Cloudy
23.4,78.6,1018.0,26.1,3.3,Cloudy
34.3,72.3,1015.1,34.0,9.0,Rainy
17.7,90.4,998.5,9.7,16.1,Rainy
16.9,57.5,1014.2,5.1,0.0,Sunny
33.2,53.9,1017.8,10.7,0.0,Sunny
27.4,48.5,997.0,6.1,0.0,Sunny
32.2,37.4,1015.6,7.6,0.0,Sunny
25.9,37.7,1008.7,13.0,0.0,Sunny
21.2,89.8,1011.7,15.7,10.2,Rainy
35.5,77.7,1007.3,31.8,14.6,Rainy
35.0,76.6,1012.4,8.5,0.0,Cloudy
32.4,73.7,995.9,34.1,8.2,Rainy
21.8,88.5,1014.1,28.7,11.0,Rainy
29.8,65.3,995.8,31.1,15.1,Rainy
24.0,89.8,1006.4,32.7,13.3,Rainy
17.3,57.6,998.8,26.9,0.0,Sunny
37.9,93.4,1015.6,28.0,4.6,Cloudy
18.4,79.0,1002.8,16.4,9.7,Rainy
38.8,51.2,1006.4,18.8,0.0,Sunny
26.2,70.5,1005.7,32.8,5.7,Cloudy
19.6,68.6,1014.3,14.5,2.9,Cloudy
28.5,43.7,1007.0,3.4,0.0,Sunny
36.8,72.2,1014.7,27.2,1.8,Cloudy
33.3,54.8,996.8,20.9,2.1,Cloudy
35.2,38.3,999.8,28.9,0.0,Sunny
31.5,94.8,1008.8,4.5,12.5,Rainy
32.3,75.4,1018.7,22.5,0.0,Cloudy
36.2,90.2,996.9,10.2,16.8,Rainy
21.2,77.6,996.1,31.8,8.5,Rainy
27.2,57.5,998.9,5.6,0.0,Sunny
20.5,67.3,1011.0,29.8,2.4,Cloudy
39.7,77.6,1005.0,4.9,0.1,Cloudy
38.6,95.5,1015.6,2.8,5.8,Cloudy
16.0,51.0,996.8,9.8,0.6,Sunny
32.6,90.1,999.9,13.0,16.7,Rainy
38.1,93.2,1002.5,22.7,18.1,Rainy
19.5,77.2,1010.7,6.3,3.0,Cloudy
29.2,93.7,1012.1,16.4,6.0,Cloudy
37.9,60.1,998.1,8.7,0.0,Sunny
15.8,95.0,1018.6,30.2,3.1,Cloudy
32.4,79.3,1003.5,3.5,9.0,Rainy
22.4,37.6,1012.8,13.7,0.0,Sunny
38.1,92.1,1008.1,22.8,7.3,Cloudy
39.3,65.5,1000.6,32.1,2.0,Cloudy
38.6,64.0,1016.2,30.6,0.0,Sunny
26.9,70.7,1015.5,31.5,0.0,Cloudy
36.6,44.4,1004.9,4.1,0.0,Sunny
36.1,64.6,1009.7,29.8,0.0,Sunny
23.0,87.4,1001.4,27.7,7.8,Cloudy
35.7,36.0,1012.2,31.8,0.0,Sunny
15.9,52.2,1002.7,12.3,0.0,Sunny
29.9,35.2,1016.1,32.1,0.0,Sunny
20.8,61.2,1000.4,15.3,5.7,Cloudy
18.0,80.9,995.4,22.9,9.6,Rainy
16.9,85.3,1001.7,16.0,10.3,Rainy
32.4,94.5,999.8,16.1,15.7,Rainy
23.5,73.3,1007.7,20.0,0.6,Cloudy
33.1,51.0,1000.1,13.7,0.0,Sunny
16.6,93.2,1014.1,28.2,11.7,Rainy
22.9,83.8,1001.0,22.9,12.6,Rainy
28.5,71.2,1012.7,24.8,0.0,Cloudy
34.8,78.8,1009.5,9.6,4.4,Cloudy
23.0,93.2,1019.7,34.0,6.4,Cloudy
30.6,79.9,1020.0,23.8,0.0,Cloudy
37.1,58.2,1016.7,8.5,0.0,Sunny
30.4,79.9,1014.0,26.8,0.0,Cloudy
20.8,37.5,1004.7,7.7,0.0,Sunny
15.6,59.3,1013.8,4.1,0.0,Sunny
36.8,60.6,1018.9,19.4,0.0,Sunny
15.5,45.5,995.6,20.3,2.0,Cloudy
36.9,36.5,1008.4,8.2,0.0,Sunny
28.2,43.4,1000.4,13.5,0.0,Sunny
38.5,76.2,1008.9,33.2,9.3,Rainy
35.0,85.5,1006.7,11.4,6.6,Cloudy
39.9,97.3,1009.4,7.1,14.3,Rainy
23.8,56.8,1008.8,34.8,0.0,Sunny
34.2,72.8,1019.0,12.0,0.0,Cloudy
25.0,94.0,1008.8,24.4,13.5,Rainy
27.0,45.5,1016.2,9.6,0.0,Sunny
30.7,80.2,1003.0,20.2,2.8,Cloudy
36.8,82.6,1006.0,14.7,1.2,Cloudy
39.6,40.6,1006.8,33.7,0.0,Sunny
34.2,89.3,1002.0,16.3,15.0,Rainy
25.4,86.2,1004.5,21.3,8.0,Rainy
25.5,37.1,1010.0,33.2,0.0,Sunny
33.4,40.7,1009.5,34.6,0.0,Sunny
21.0,38.1,1010.9,5.4,0.0,Sunny
17.8,56.1,1003.8,29.5,4.6,Cloudy
